q1,q2,r1x,r1y,r1z,r2x,r2y,r2z,r_de_Fcoul,F_magnitude,F_vector_x,F_vector_y,F_vector_z
-3.596358748062294e-06,2.12350264037858e-06,-79.4710421633856,-43.557599031078695,86.77650568932697,-9.568244452289647,78.80389860385927,-93.06983479281958,228.48072876311366,-1.3148229635189712e-06,4.022650143945463e-07,7.041456310645402e-07,-1.034949860545759e-06
-5.1310257171346525e-06,-4.2658166649963625e-06,76.29969019537737,24.77921502213694,-4.017607393934753,-67.21390833631293,37.41795977879136,-56.341345759535024,153.2764314207857,8.37348477529018e-06,7.84014163960535e-06,-6.904540758004155e-07,2.858443548883444e-06
-5.854536738549923e-06,-5.421785931041332e-06,-36.6206699946803,31.788422589377973,-26.06401250822121,51.215729931513295,-16.609425281784127,-15.848674903271956,100.80643805302051,2.8074302906960164e-05,-2.446218461253293e-05,1.3478661357574566e-05,-2.844942126289256e-06
-4.911164655106957e-06,-3.312530850278976e-06,-18.343361721744756,44.35302174919744,-47.5865723920855,15.891575048326871,-27.125831749655944,-14.269459965222396,85.97259664349788,1.9782216785174042e-05,-7.877428009073668e-06,1.644721958711428e-05,-7.666237457235958e-06
-9.953598500729282e-06,9.480736180824837e-06,36.17785398034488,44.18963968828186,-21.24498451736531,65.12346792312053,47.301952254889244,58.20643028344463,84.61715174766184,-0.00011845570811215309,4.052101879483607e-05,4.356932150626516e-06,0.00011122418335243011
3.7805000807294096e-06,-5.421226415229628e-06,-14.91448575470011,88.32152353558746,97.64786106866123,-17.321914366366826,59.761469331075006,2.4796878133261657,99.39041004766221,-1.8646977685375686e-05,-4.5166598648055516e-07,-5.3582502898345794e-06,-1.7854829275774185e-05
-8.896882856953167e-06,-8.41085502176913e-06,75.42001044531793,31.197461374291322,-85.91384055969236,49.179577187497756,74.93723703925315,-70.86163765884565,53.181736761293905,0.0002377954857000399,0.00011733081601923625,-0.00019557693734873288,-6.730404303507947e-05
1.7751765717724527e-06,3.611225021144882e-06,28.14641129366433,-21.801159520290952,-36.00555493149449,52.91462607411975,55.514276654558046,52.959146444631614,120.4402724393349,3.971945385639996e-06,-8.168197764358489e-07,-2.54975087430258e-06,-2.933926733632483e-06
-9.153156711438243e-06,3.4669118558651316e-06,5.48080126070785,14.2194048453606,95.44835367729178,-81.45197473499246,49.17745508852673,12.048474282085692,125.43888034519942,-1.8125916652750148e-05,-1.256178505224171e-05,5.0514378261869675e-06,-1.2051281537325783e-05
6.704740210916474e-06,4.071190557399796e-06,16.915499308493878,82.68437479016399,-99.67329835356134,47.39787576457579,-60.24013930528649,-21.064049493116443,165.9397662112198,8.909494334559046e-06,-1.6366333793291504e-06,7.673779333774441e-06,-4.220619766780902e-06
8.207631053232957e-06,1.3542614474579207e-06,64.4546032361244,-68.6907263070915,-20.63592179849178,-16.48962648708485,85.47614744678705,-68.30836348897196,180.53269782856574,3.0652028117030247e-06,1.3743243385988882e-06,-2.617546519747857e-06,8.094140511275672e-07
3.74120921450466e-06,8.189757599487455e-06,81.00370789633072,90.26112438362145,46.94293351330373,1.3191819282002655,-77.3067827486678,-32.92469449995603,202.008577005843,6.748294738851963e-06,2.6619397816118158e-06,5.597770366297635e-06,2.6680564851010116e-06
6.4737597160990975e-06,-5.000781789659208e-06,-9.306141301686452,-32.97559893635456,-77.7071878402516,54.7373571167345,-67.96562297251879,-50.466453244275414,77.89691324468545,-4.795176545990326e-05,3.942388327693238e-05,-2.1539151631698264e-05,1.6768845669129795e-05
-4.409471597899869e-09,-6.618254437057166e-06,-97.06636123081304,-16.40566917569369,-63.21282552815395,83.04077905405381,-21.414374763413463,87.14868730634723,234.6747827422815,4.762640255477461e-09,-3.6552095908900797e-09,1.0164987725206991e-10,-3.051532787340524e-09
4.297646543359049e-07,6.7926820387818026e-06,-51.73121709750763,61.22486016857272,36.92558371773063,31.45049404483433,-33.22863673488243,-90.28739967235649,178.95195804702894,8.193127048072523e-07,-3.8083870939605645e-07,4.3244539412156543e-07,5.824312549882311e-07
-2.231868038470067e-06,-3.034893667189647e-06,-55.73735795868715,-86.32420377874399,-65.95127542747787,66.55835640300242,-29.321208431677718,0.5947544774888911,150.4458617772066,2.6896893163339292e-06,-2.186417575507538e-06,-1.0191064464842976e-06,-1.1897179727341957e-06
-4.565372617188948e-06,7.728793385005801e-06,-14.615477231530335,93.35823629141785,-87.63283259235466,-31.169447384423492,-90.87172929289974,-97.85323241897088,185.25434062293283,-9.24063380945918e-06,-8.25725193597253e-07,-9.18953716803332e-06,-5.098016697824641e-07
-8.552216426845831e-06,5.783418296946018e-06,77.14343155621367,98.10594267940402,-98.55051043275938,33.352615985941924,22.83185995047876,-77.43072816064989,89.60953220618859,-5.5361198754450195e-05,-2.705417587525202e-05,-4.650468931615692e-05,1.3047902775863604e-05
-5.435580046713438e-06,8.929035023680506e-06,27.03768048380701,67.24122620559251,-49.78857752393229,-61.832122969187694,-68.49626780566098,-91.73317464121433,167.57642576914,-1.5533710044724713e-05,-8.237899526943583e-06,-1.2582359747146847e-05,-3.888107808554551e-06
-7.062054969664916e-06,9.841014557586349e-06,51.95993700345224,86.67589394468345,-29.396338253553722,84.75889793199997,-69.33312118843742,-81.11068455568537,167.59760814001953,-2.223749961795837e-05,4.351893139839213e-06,-2.069988022455815e-05,-6.8616597151902855e-06
-9.197347476097693e-06,4.802865513439907e-06,78.30401119885465,-97.5990284508318,12.969652409091935,-28.399900880357535,45.966455464615166,59.07182653116877,184.7219085102441,-1.1635279622108333e-05,-6.721075284611654e-06,9.042915174010804e-06,2.903887749014584e-06
-3.0506169311188368e-06,-7.555425227181634e-06,-75.9391915231423,8.520934874544508,21.45494669209755,63.484149962751644,-61.04116229823791,1.95578607660984,157.02856676056243,8.4011719361342e-06,-7.459276282635748e-06,3.7216358185177817e-06,1.0432229263787105e-06
5.906876730351064e-06,-9.311749370893629e-06,46.80743210245825,-79.32915033684887,3.5429873423162803,-69.34546030236157,-23.180747882691463,-47.436482333419065,138.71929873157123,-2.569011421231507e-05,-2.151092962014404e-05,1.0398400835903629e-05,-9.441140565359745e-06
4.1978448677311454e-07,7.224700095499574e-06,-35.383504115652855,80.08588280405405,-4.26051898038709,-8.839649899638431,-3.518450780235625,11.784210087475827,89.17227215662578,3.4279711764109974e-06,-1.0204020259070186e-06,3.2139278143166634e-06,-6.167933983038137e-07
5.929798719946809e-06,3.835041629908896e-06,10.12541303573127,47.26141740842863,39.41172988313423,-36.284572060523466,15.271726540793821,28.890722318755166,57.34037529185823,6.216409147356942e-05,5.0314190378524075e-05,3.468079968407918e-05,1.1406079456181054e-05
7.940177723911634e-06,1.4052799288540082e-06,-53.5925911370897,-4.422015449943274,7.938413252353541,-11.646184417767103,21.902338046671943,-99.02530378840395,117.8715800642921,7.218142880363363e-06,-2.5686866745381546e-06,-1.6120335764407375e-06,6.550174284537634e-06
-2.0155949022705882e-06,2.6264123054073043e-06,7.381689879488434,-38.795408235346684,12.74154880550536,61.80188342041566,-72.70610474437262,-78.44380149142513,111.4731398657684,-3.828920119139335e-06,1.8692446825057986e-06,-1.164776988194531e-06,-3.1320677137390004e-06
6.928158662621063e-06,-7.182972728183864e-06,23.71850738203885,-85.41928407916512,-78.48257565554324,-37.65234699771509,-12.520016445726483,-39.2570906996468,103.05010266282095,-4.211878196099458e-05,-2.5083581360791688e-05,2.979549053546707e-05,1.6032295024270176e-05
8.365479662575823e-06,-3.5784481853028254e-06,-70.16637301248984,75.79639694593413,83.03744472688209,-43.84787624457409,-99.65752513509199,-42.86791809910102,217.55206832866477,-5.684728999940749e-06,6.877136262634393e-07,-4.584686354259472e-06,-3.2899612161978336e-06
4.749489841233283e-06,-3.7627487223202377e-06,-53.98360951552203,2.8193823157702127,96.63749656878082,88.85580432300299,99.6607073394195,30.844562596158283,184.6890644808061,-4.708910493560863e-06,3.641894102442732e-06,2.4691073772892065e-06,-1.6774844685947103e-06
5.168824793439293e-06,-3.049263786341978e-06,-70.7759555041363,-65.32674836600734,92.72307587714695,31.197182783908403,-2.9427841697849004,29.70920747279328,135.13336942602095,-7.757329060879482e-06,5.853766485886282e-06,3.581150536301484e-06,-3.617310177995179e-06
4.54883203795366e-06,6.211024364930416e-06,68.22925380003207,-51.05851512849111,71.06698865909215,22.192077515438854,-34.55461655122491,76.74472862794957,49.23451025105624,0.00010475493891303068,9.795205770971441e-05,-3.511489966027e-05,-1.2080374123127837e-05
4.926667837101789e-06,4.7201503552476603e-07,57.2957957071701,85.84777342263556,-61.09071162088555,91.15926600768674,-50.71239937493968,18.168927463833498,161.48531141604644,8.0148183338919e-07,-1.6807074292629145e-07,6.777737040105142e-07,-3.9338042754688445e-07
-6.9551449009182095e-06,-8.418449658486408e-06,-46.5117565787057,-18.355554256391656,20.219582523983462,32.86985773455012,24.97842741167058,45.10911127745737,93.80172333041894,5.980910247454695e-05,-5.0614668222378344e-05,-2.763026582236352e-05,-1.586986169236999e-05
2.9817825458642943e-06,-8.295349475107486e-06,88.12267891370894,-73.90429995216942,-25.107705182462155,6.394750330883056,-91.65411618793496,46.49967606263613,110.10053285803747,-1.8339286366012387e-05,-1.361330274680897e-05,-2.956561194045456e-06,1.192753782824417e-05
3.551943171590408e-06,2.9812971826541185e-06,74.84628628217024,4.430271393030253,-25.860824298602296,45.97819693169208,43.13952573321012,87.64394018720779,123.34952174734663,6.255282915293054e-06,1.4639543271280156e-06,-1.9630180474783174e-06,-5.756037024178592e-06
-8.89516155112408e-07,-4.831052513856991e-06,-25.773054519517345,-66.24761588439476,28.138145603365473,29.688092694941133,-54.96601334050442,95.67250806442817,88.11415050560463,4.974562588866889e-06,-3.1311083008300186e-06,-6.36912886696136e-07,-3.8127123854006867e-06
3.0459234036026667e-06,-3.6846756873098845e-06,-87.61564128132939,35.99907345713814,-54.80911978964571,-76.47350764600847,-60.41022756731995,71.02556111265392,158.91276658517873,-3.994397560676652e-06,2.8006630537014443e-07,-2.4233237210191088e-06,3.1629538220596904e-06
-7.091579231930031e-06,-9.264270005593179e-06,83.52030448577875,81.4883863799225,68.2340411646037,19.482523743384746,85.5429137772237,72.73888248901181,64.32394694190096,0.00014271164486837472,0.00014207674525510542,-8.995534346724347e-06,-9.99461858051074e-06
9.661517121846029e-06,4.760039604774101e-06,-79.12321743226718,-34.95395217602318,1.2408036093105324,-48.4492993625486,-3.073190002348852,38.893732846087204,58.09488210360619,0.00012247029472620445,-6.466393682848514e-05,-6.720809472584437e-05,-7.93764471835758e-05
-4.970748707870348e-06,6.580741311068584e-06,-58.870519315649325,26.482141367188987,20.87237721971043,89.58021506278436,60.89605919929454,-49.40178864521412,167.81059759759546,-1.0440191809225929e-05,9.235734591970161e-06,2.1410322602847984e-06,-4.3720467084117125e-06
-7.483467210763018e-06,4.752813712096174e-06,26.46142404383356,89.91700996388573,-7.746512860529563,73.73298932806051,63.01403325631949,37.32435262298114,70.6381904891504,-6.406563567170004e-05,4.287316617482471e-05,-2.439977995325204e-05,4.0877231246719136e-05
-3.745312746966954e-06,-5.260591321990861e-07,7.303410053251454,89.94395613986748,29.134318496478272,-38.79988846919913,32.62363603019247,-65.77499263716906,120.07876819816767,1.2281200537424074e-06,4.7152703436841436e-07,5.862504726684919e-07,9.706964023627323e-07
-8.576994371134047e-06,-1.1328933803834483e-06,10.490480665388773,-71.32666322882217,99.09153504519307,70.38561005000508,-63.17827857777212,-76.70742122327792,185.90076848013612,2.5270417229101696e-06,-8.14184320976603e-07,-1.1076505038613934e-07,2.3897227589027185e-06
2.453555429011105e-06,-9.517929305313699e-06,-77.53030669791414,37.55597555382013,67.22833522277702,68.59867744019587,-59.46428265150361,-1.5351632917791562,188.4012453128298,-5.91318448272672e-06,4.586422133501939e-06,-3.0450896668823253e-06,-2.15821955804549e-06
8.885839426672783e-06,-3.1567202651256327e-06,43.27537861206835,-74.55005822440641,94.88237924843017,-90.54497180571208,78.38143538345969,-55.056097047368866,252.54202540760662,-3.952918489722234e-06,-2.0946253860670107e-06,2.3937628906224935e-06,-2.346914634559634e-06
8.625848759641154e-06,-3.7731303231753243e-06,36.12424173641321,-44.91548048638412,95.92867213571228,-37.60782294493372,-14.916020180246377,-32.008012141461364,150.67906345830224,-1.2883932447407429e-05,-6.304518482922701e-06,2.565127570957589e-06,-1.093932733546982e-05
4.7658356689253254e-06,-4.727156617034903e-06,-2.2386278152630297,-88.99610112639986,-6.033660265809445,-87.94359152582598,15.202165694955411,92.93979960234287,167.32712084858215,-7.231976334342503e-06,-3.704218814900659e-06,4.503510225419219e-06,4.277691003493653e-06
1.2913182306049146e-06,-3.402024980721774e-06,15.746750998830379,81.77402745785787,-53.10463580148832,-43.3519471637458,-41.05975881117765,-30.980786721171413,138.0951116869349,-2.0704501939237872e-06,-8.860625809025339e-07,-1.8416382266858968e-06,3.3170129673037843e-07
5.066748231356951e-06,4.738444517745759e-06,-89.03533101820327,29.28252880628841,72.79378188589735,-27.092199612832985,-15.234295577294034,-6.931888350827521,110.33984627593374,1.7723561379279786e-05,-9.949740991503688e-06,7.1506051168491684e-06,1.2806097322368733e-05
-6.8434201307489994e-06,-2.19127848411273e-07,63.155794142171004,37.78177202492884,42.407014793966766,79.74784465146547,-97.28466887542042,-68.57887188413984,175.6021259532926,4.3708092840237466e-07,-4.1298297508257126e-08,3.361859377512975e-07,2.762484458857316e-07
3.8354254176281655e-06,-8.45049619693726e-06,27.95784972421835,69.20048991615351,5.965426718587167,-41.43632822831729,-4.847383849613223,-22.87692285187697,105.50128279639051,-2.6171637146115575e-05,-1.7214570261972892e-05,-1.8369009667675057e-05,-7.15490359350811e-06
-6.070208488945726e-06,8.329665215493593e-06,-30.15082108482629,-85.20235761983682,65.9756947121964,73.95871154186037,-11.120787098118427,-89.12142564586465,200.9527074166316,-1.1253666717346544e-05,5.830297075074295e-06,4.148684112130672e-06,-8.685681938641777e-06
-2.595020176852658e-06,7.25539216898342e-06,81.58078889586065,45.084062464514204,-92.27059939122584,-20.37766921995518,0.27948590303084586,-66.70105931800691,114.26626204512137,-1.2960334417121587e-05,-1.1564355831586213e-05,-5.081835051408723e-06,2.9001542914745037e-06
-3.297553207838808e-06,9.534869883054042e-06,-43.44224594700068,-70.1540420065621,28.484530727487027,-95.74717789629246,-70.30192585482173,-13.923289943299565,67.3368474900497,-6.232347216158023e-05,-4.8410715555650796e-05,-1.3687357284611343e-07,-3.925046582258856e-05
-2.751845257197321e-06,-5.410504978359299e-06,8.398256183295288,61.05122012256763,60.12200519394909,-58.82894411396498,-69.38665561560302,-97.87661059202807,215.6318586785803,2.8779720730710225e-06,8.972607581826037e-07,1.7409141948951406e-06,2.1087589125395304e-06
-9.137225535179568e-06,-8.633404719015537e-06,-62.2725835215455,39.32320965124404,-9.622872864335278,-89.58479909903166,-17.87709860288193,49.23616316777054,86.49981795788267,9.475817253687634e-05,2.991978130307669e-05,6.266136515276957e-05,-6.447845583212862e-05
-1.2700607084907685e-07,6.935625187401498e-06,-25.565002186975747,-70.18349264758261,-8.004178474123933,84.11329512854769,74.48010995814366,-11.353227200164568,181.5712062753047,-2.4014124416046705e-07,1.4505759649366636e-07,1.9132822999369698e-07,-4.429362696450896e-09
6.678743136199635e-06,-4.70767884400134e-06,57.49542857218094,73.06403578532749,-15.910368552607792,-61.399424957736606,66.12729402378554,-22.762128024323403,119.29396962975586,-1.9857071799560048e-05,-1.9790636948951534e-05,-1.1546550059609e-06,-1.1405092831216814e-06
-7.652575809680143e-06,5.179512009173422e-06,64.68836936599803,-6.414858480193388,73.39099745525189,-80.76219316625082,6.1672012929484055,26.46207756077797,153.35089791567734,-1.5148668318931986e-05,-1.4368238846665784e-05,1.242910559135475e-06,-4.635842709170315e-06
-7.995456619153642e-06,-8.361242265331098e-07,-59.08846537585124,36.72402447450281,67.16152024009764,-12.608003691833588,-88.62418517508091,84.58455817630093,134.81902399751232,3.305691638069456e-06,-1.1396765008868487e-06,3.0734722459736236e-06,-4.2720373659237346e-07
-9.931015320494404e-06,-4.545572650163443e-06,94.28386395294748,94.37717311052026,76.36719984942988,-71.97791604540967,-59.84219204139318,95.17154419021008,227.55262125971646,7.835544622324707e-06,5.725056424102316e-06,5.31038803501723e-06,-6.475085998133756e-07
-7.173186902253598e-06,-2.865294963506115e-07,-33.28966587995022,-99.14314445061862,-52.47478838356203,-6.354224885917944,-34.60655934811447,87.19343019182057,156.19763147454125,7.571522431759196e-07,-1.3056682983626567e-07,-3.12834578322265e-07,-6.77027583558281e-07
-9.924850506331014e-06,2.4082880864810314e-06,40.24809168401691,-21.649808950697633,32.80168539788119,66.84291674902582,-62.98527104476719,2.749699431926601,57.61099727713987,-6.472502743367908e-05,2.9878857566828338e-05,-4.6439725824431645e-05,-3.376292215053833e-05
-4.773517632066806e-06,9.943996245193916e-06,-91.25976889930848,-66.36328576214527,30.4225893889961,-72.78164829687537,-96.89060686835964,-68.65033251861811,105.30338138080947,-3.847383402342083e-05,6.7511995892310765e-06,-1.1153517294689695e-05,-3.61974620729846e-05
-7.554065277267393e-06,-8.520100510249175e-06,59.394886583010276,-52.80936819409079,-14.18784174670509,-88.01460631079297,22.123014826236044,-70.17727283566495,174.58303758950518,1.897894113126417e-05,1.6024902112192223e-05,-8.145907562405774e-06,6.086617183903433e-06
4.656867858634582e-06,8.376033454652925e-06,73.34634782176903,97.24420921269464,-82.4101927255548,28.750167785650348,83.87858890305984,-24.01076655336138,74.68568843705401,6.285041637891289e-05,3.7529124291882626e-05,1.1247600701049887e-05,-4.9145001244855894e-05
3.5510594163981173e-06,5.305889196615691e-06,91.7783317037547,-6.8983075557979845,-29.38397240526578,57.84281479265786,34.64290888642586,-1.0299113882306017,60.673262213933924,4.60015050771673e-05,2.572937067365412e-05,-3.149589142480301e-05,-2.1497599341772485e-05
5.100777851082528e-06,8.042989780307153e-06,-0.4411140284074264,-79.52706883732799,-58.80862030976797,16.687874245317616,-33.1643870068383,-49.29660042763773,50.33268349725325,0.0001455473738471741,-4.9532015515043466e-05,-0.00013406729218616207,-2.75059746000174e-05
-8.828551352530159e-06,-7.083416849942888e-06,-45.86962003530666,-91.66190768785793,17.489582639815964,-28.31819784722036,53.88895925934864,39.87744768974244,148.30483401225194,2.5554786195746536e-05,-3.024330558306503e-06,-2.5080243069717698e-05,-3.85771042825774e-06
-9.600347240114625e-06,2.2417609906417897e-07,95.35470825866483,31.18511123335682,-41.903129120437676,97.74498107309412,-33.670123259705136,-81.94073305522436,76.2556527354943,-3.326463647371563e-06,1.0426972085701634e-07,-2.829148687917666e-06,-1.7465411315656644e-06
5.185236322989764e-06,-9.257323602508853e-06,-31.232760761251654,-51.676630249552424,43.588979664422794,-97.84179391567795,-70.33406214804607,-46.19871688200221,113.34325526438391,-3.358251791730145e-05,-1.9735616770004247e-05,-5.528017874204121e-06,-2.6603232111077774e-05
4.379821601247465e-06,-7.1193687503281434e-06,7.809103542495706,19.3629562546287,-31.590628724342906,-63.58526801755075,1.0999122812707043,-70.01778235886833,83.11041572557677,-4.057304644339563e-05,-3.4853479287932015e-05,-8.915697567625039e-06,-1.8759462042027696e-05
9.677413032833488e-06,5.20475654773098e-06,96.17649744181858,84.90061405117714,-52.88884355010885,-67.84254901956376,95.41252342170142,96.74323325309342,222.2667457114416,9.163498940070678e-06,6.762092788957009e-06,-4.333795866160455e-07,-6.1689542121916065e-06
-4.494146344958674e-06,-9.592297296650469e-07,-54.15806088945303,-24.12070589678183,7.551519953596994,45.73649773833321,-12.366326012069436,44.570767020919874,107.17981593259921,3.3728299492428433e-06,-3.143570980921181e-06,-3.6989729983177957e-07,-1.1649546523349673e-06
4.406979935167736e-06,8.149648040468067e-06,-70.45133785616038,70.29999821922809,54.67838681943638,67.69370680919022,-96.22091463864525,5.118045417116491,221.96732918275532,6.551676298192687e-06,-4.077544286265456e-06,4.915097739569044e-06,1.4628428214702473e-06
-4.304812882377276e-06,-7.196149855158823e-07,27.19331944207697,-3.008867615168768,-29.789809644678215,17.102861983080444,84.43603655951776,31.78622397103402,107.42456196650397,2.412669936964055e-06,2.2662362234371147e-07,-1.9639427667273437e-06,-1.3829485773322517e-06
8.933660951305101e-07,4.014227921658234e-06,-0.028499439264436432,-41.70260256849063,-30.414546551491924,-10.047882992907972,-54.30703181715164,18.644255944293462,51.633572274248095,1.208976241630382e-05,2.3459923725205042e-06,2.9512688798683645e-06,-1.1486891967345587e-05
-2.246686356743679e-06,-8.235057278231601e-07,56.34764996081918,98.77511829666344,-15.226444593582158,-89.07211873825396,-55.931157203299755,-83.95050206385592,223.16795666658763,3.3388431420712703e-07,2.175642976235504e-07,2.3145795422599588e-07,1.0281890438363709e-07
9.204645364015809e-06,1.0372648886423744e-06,-2.600429457830856,53.38867179059699,-14.959564993586667,74.40153163581337,56.49653194626575,38.356511973763304,93.71000410950091,9.771819638767644e-06,-8.02955119668175e-06,-3.240790478273857e-07,-5.559652813191756e-06
-3.2455155706035923e-06,-9.520534382483871e-06,-36.12414011830576,17.663081977738784,27.55447338073411,-60.72684537393114,-69.16240967367938,34.766554354144716,90.53161446904994,3.388403413231132e-05,9.208262876100611e-06,3.249691215522447e-05,-2.6993266308266533e-06
1.4630180759128227e-06,1.9590772965662164e-06,-59.49117696108463,-48.261873162053234,99.62058403876179,56.83771009972904,42.96302356925776,96.5044019146602,147.86514917138678,1.1782032882756206e-06,-9.269194128876996e-07,-7.268884784801823e-07,2.483002956448281e-08
1.9620554099475967e-06,5.857077930774101e-06,63.82368096342336,-64.71710194617899,30.360105269319774,24.914132767706818,68.24777487521786,-0.5529134719083828,141.94796982211315,5.1260698275756155e-06,1.4051138685577051e-06,-4.801669541703376e-06,1.1163406764272256e-06
8.803288552156414e-06,2.9779377525318296e-06,68.32600310190671,-30.816683716644604,-17.00028689967364,15.570922178637673,0.381637446103241,-79.39328280788294,87.46038957720486,3.08026695039049e-05,1.857980887332731e-05,-1.0987734910607703e-05,2.1974185589723992e-05
7.805412043220398e-06,3.2352897897232563e-06,47.27513324000333,-49.573102386891634,75.11080337604764,-91.93054271546475,-62.97228082655322,77.01488557115425,139.86201675252076,1.1602726817848555e-05,1.1548277846323384e-05,1.1115741831042743e-06,-1.5795958088923552e-07
7.867155770860769e-06,-9.75149670943994e-06,66.72170376222195,52.13341267671021,-15.819271095459882,44.30926064914374,-2.6581208875411164,2.5625252341138918,61.98645168842445,-0.00017945108686918184,-6.488413462109275e-05,-0.00015862176300648437,5.3215392075200016e-05
3.164724218058791e-06,7.417010074113122e-06,54.94920813366758,12.688485418300303,-69.68753416672757,88.09136578352727,-13.362603476808019,-51.29005896351002,45.99487949937464,9.972324153210089e-05,-7.185676814865574e-05,5.648235321708888e-05,-3.988826328583479e-05
-6.312306460609352e-06,-2.0308563221637104e-06,22.680049985887422,-47.43116686223588,74.11161705049955,-66.40703581558938,29.06468215731195,-90.33679855850562,202.06782319343483,2.8217827045032e-06,1.2440595139610892e-06,-1.0682287774388277e-06,2.2964452608777417e-06
-2.7133122498810174e-06,6.709388258077433e-06,85.06146074643723,67.84815176672097,-86.91329424259078,-27.775382123644277,74.6894401424041,-36.633406314812625,123.72155618790386,-1.0689135200085396e-05,-9.748731798663031e-06,5.910647961733211e-07,4.344016810529806e-06
-3.4257093257180645e-07,-7.746713981980558e-06,-52.778555397659765,-65.383507658485,-53.58125544834722,59.801313616595564,-52.461262240256865,85.20450804248219,179.17226203195696,7.429799542554429e-07,-4.668389235124822e-07,-5.358513198879149e-08,-5.755078327432831e-07
-6.753750635218945e-07,4.981659674822328e-06,32.69355969921952,57.59959398659382,-12.059437315502436,86.95894616338649,-10.249517806803453,64.84495907823762,116.028101440745,-2.246173622560944e-06,1.0505168849645954e-06,-1.313482538558541e-06,1.4887826698328572e-06
-6.33289570415682e-06,-6.138851170379961e-06,13.67125662331452,-16.001677373729677,-98.29400634895318,50.40525242351876,-30.866921772711024,51.96360220018522,155.39533733480224,1.4469852077627185e-05,-3.4205369000482315e-06,1.384197822407011e-06,-1.3991445345362425e-05
-1.6061430846957416e-06,-4.595678515471267e-06,22.0394069435428,4.4411781293537445,-59.94703835700228,-1.7057728992973153,-50.681362596443826,66.13676304477656,139.64044198497524,3.4022174017591848e-06,5.785305669392277e-07,1.3430125586874489e-06,-3.0719216948284646e-06
-2.911268500887278e-07,-9.798527097480013e-08,-98.83747029127714,35.91710065861017,-57.07633470941793,32.08175771166114,-18.211985256620494,-49.143650281088625,141.88985053605214,1.2734767350731918e-08,-1.1750142128250592e-08,4.858143929491954e-09,-7.11966996088135e-10
2.7459323948238944e-06,-1.8518309238168856e-06,73.43128380279035,-34.50923353930034,91.70638534487838,25.23012723165226,82.12970895767998,29.972847653244315,140.49563721886048,-2.3153471416687307e-06,-7.943478694520611e-07,1.922192371688773e-06,-1.017359491503384e-06
8.747881391628927e-06,-8.70000712493673e-07,-2.3854549694630123,-30.766316695217427,-65.47802779396675,70.63765169062299,-17.334802679888867,5.367675117414478,102.62501301360189,-6.494813163673594e-06,4.621401941507259e-06,8.50038128845452e-07,4.483600930677222e-06
-7.766701984413049e-06,2.4632175709651995e-06,-22.33248280984381,9.815624513214075,-41.18561566883183,-67.24520836007737,19.277529672427704,-35.548218275995765,46.24349483935347,-8.040605168224993e-05,-7.809217154386845e-05,1.645192340862694e-05,9.802046054183886e-06
-1.770030366365982e-06,-6.022158113039975e-06,-73.67388613074738,46.52183153569945,-34.386587184816065,76.52325381625033,54.01486213471088,64.43850789053946,179.94923109718695,2.9585812369429053e-06,-2.4694211660714438e-06,-1.2319441212894872e-07,-1.6248031194483732e-06
1.095250658526003e-06,4.881868853364189e-06,74.90693767636228,-30.34167892945257,-36.56189766316251,12.434845661263651,-87.78175264917756,-91.32717358447724,101.00178115463176,4.710773078874392e-06,2.9137293014183123e-06,2.679033476777774e-06,2.554279583171753e-06
-8.623899815116405e-07,-5.510623081520284e-06,-29.136817877940913,-38.70195250697213,-12.881749941251513,50.90357493888436,91.0757317767528,4.255926745537877,153.435366791815,1.8142790103183275e-06,-9.464285040764568e-07,-1.534541439348526e-06,-2.0264250510542892e-07
-1.265905909986753e-06,5.946815522346711e-06,-19.049612250899628,76.39888952433174,-12.409056210365861,65.88767673659356,-42.374744831210485,90.10038155437181,178.40881174821942,-2.1257094864475787e-06,1.0120127990575876e-06,-1.4151668788968992e-06,1.2213818486411466e-06
8.187188788891282e-06,1.177847766866767e-06,0.618036133873872,-33.394942092574766,1.3309782808656507,27.083655141022604,70.97582144324758,-43.254579427726284,116.53993833303791,6.3815329831746765e-06,-1.4492132313611779e-06,-5.715169233053884e-06,2.4414309048073146e-06
-9.456371515453378e-06,3.556052951807618e-06,-99.90820287195386,-62.54504545980317,62.33403265248867,47.323173066102754,-38.447934828875205,9.65820839690683,158.21659603966165,-1.2073669694972454e-05,1.123537635310266e-05,1.838875071538644e-06,-4.019745835088524e-06
5.846106632950552e-07,-2.771214415087496e-08,-5.834699359407921,-96.24642502826086,25.392314362195577,-16.70818614638867,-4.054169407572687,41.79739586523044,94.26967386417633,-1.6384887777670003e-08,-1.88990640843153e-09,1.6023814450569285e-08,2.8513455960188896e-09
-6.861913616398479e-06,1.2765409970606085e-06,-48.57522678021735,-80.10478008673189,86.79342291394124,-42.50561409478399,-52.43813380364981,10.840088465573245,81.0628924263747,-1.1980817152765001e-05,8.97067913513287e-07,4.0890353209255185e-06,-1.1225642028443474e-05
4.599636204821399e-06,-5.390497913597368e-06,76.92020035595891,1.6321118275417916,76.2305083135783,-54.49861752146275,-79.60372438248325,47.40865973420344,157.16509069310953,-9.021750438688654e-06,-7.543836691779758e-06,-4.663182120997335e-06,-1.6544610760447522e-06
